Lunenburg County,"12,278","7,171
58.41%","7,044
57.37%",
Madison County,"13,139","8,371
63.71%","7,811
59.45%",
Mathews County,"8,796","5,970
67.87%","5,619
63.88%",
Mecklenburg County,"30,847","18,729
60.72%","17,130
55.53%",
Middlesex County,"10,700","7,425
69.39%","6,996
65.38%",
Montgomery County,"97,997","59,097
60.30%","55,703
56.84%",
Nelson County,"14,812","11,086
74.84%","10,614
71.66%",
New Kent County,"21,103","15,261
72.32%","14,895
70.58%",
Northampton County,"11,957","9,652
80.72%","9,361
78.29%",
Northumberland County,"12,223","8,649
70.76%","8,102
66.28%",
Nottoway County,"15,500","9,280
59.87%","8,712
56.21%",
Orange County,"35,612","23,136
64.97%","21,492
60.35%",
Page County,"23,749","12,623
53.15%","12,066
50.81%",
Patrick County,"17,859","8,178
45.79%","7,431
41.61%",
Pittsylvania County,"61,676","34,177
55.41%","31,494
51.06%",
Powhatan County,"28,574","18,127
63.44%","16,849
58.97%",
Prince Edward County,"22,956","11,201
48.79%","10,329
44.99%",
Prince George County,"37,894","19,819
52.30%","17,898
47.23%",
Prince William County,"456,749","362,271
79.32%","326,140
71.40%",
Pulaski County,"34,234","19,983
58.37%","19,033
55.60%",
Rappahannock County,"7,332","5,049
68.86%","4,540
61.92%",
Richmond County,"8,878","5,386
60.67%","5,071
57.12%",
Roanoke County,"93,583","69,333
74.09%","67,379
72.00%",
Rockbridge County,"22,509","14,435
64.13%","13,814
61.37%",
Rockingham County,"79,444","49,269
62.02%","47,155
59.36%",
Russell County,"27,408","14,686
53.58%","13,417
48.95%",
Scott County,"22,009","10,961
49.80%","10,077
45.79%",
Shenandoah County,"43,045","26,405
61.34%","24,616
57.19%",
Smyth County,"31,059","17,628
56.76%","15,966
51.41%",
Southampton County,"17,939","10,984
61.23%","9,462
52.75%",
Spotsylvania County,"131,412","88,862
67.62%","80,887
61.55%",
Stafford County,"144,012","100,238
69.60%","90,235
62.66%",
Surry County,"6,600","4,256
64.48%","3,936
59.64%",
Sussex County,"11,486","6,139
53.45%","5,535
48.19%",
Tazewell County,"42,080","20,461
48.62%","18,057
42.91%",
Warren County,"39,449","22,685
57.50%","20,752
52.60%",
Washington County,"54,406","31,611
58.10%","28,991
53.29%",
Westmoreland County,"17,638","11,830
67.07%","10,938
62.01%",
Wise County,"39,025","20,091
51.48%","17,707
45.37%",
Wythe County,"28,940","14,923
51.57%","13,394
46.28%",
York County,"67,587","48,736
72.11%","44,010
65.12%",
Alexandria city,"156,505","130,983
83.69%","118,742
75.87%",
Bristol city,"16,843","9,737
57.81%","8,787
52.17%",
Buena Vista city,"6,399","4,018
62.79%","3,805
59.46%",
Charlottesville city,"47,042","35,178
74.78%","32,353
68.77%",
Chesapeake city,"237,820","163,089
68.58%","147,360
61.96%",
Colonial Heights city,"17,593","11,252
63.96%","10,099
57.40%",
Covington city,"5,582","3,366
60.30%","2,902
51.99%",
Danville city,"41,512","24,352
58.66%","21,630
52.11%",
Emporia city,"5,381","3,230
60.03%","2,760
51.29%",
Fairfax city,"23,865","20,861
87.41%","18,909
79.23%",
Falls Church city,"14,067","12,528
89.06%","11,366
80.80%",
Franklin city,"8,211","5,577
67.92%","4,853
59.10%",
Fredericksburg city,"28,469","18,064
63.45%","16,313
57.30%",
Galax city,"6,638","3,902
58.78%","3,590
54.08%",
Hampton city,"135,583","85,629
63.16%","76,730
56.59%",
Harrisonburg city,"53,391","32,070
60.07%","29,652
55.54%",
Hopewell city,"22,408","12,785
57.06%","11,772
52.53%",
Lexington city,"7,110","4,530
63.71%","4,176
58.73%",
Lynchburg city,"80,131","42,311
52.80%","38,707
48.30%",
Manassas city,"41,457","32,450
78.27%","29,235
70.52%",
Manassas Park city,"16,423","12,872
78.38%","11,613
70.71%",
Martinsville city,"13,101","8,510
64.96%","7,634
58.27%",
Newport News city,"180,145","113,196
62.84%","101,831
56.53%",
Norfolk city,"245,592","136,392
55.54%","119,598
48.70%",
Norton city,"3,990","2,359
59.12%","2,022
50.68%",
Petersburg city,"31,827","19,158
60.19%","17,128
53.82%",
Poquoson city,"12,039","8,935
74.22%","8,153
67.72%",
Portsmouth city,"95,311","56,253
59.02%","49,748
52.20%",
Radford city,"17,630","9,674
54.87%","9,023
51.18%",
Richmond city,"223,787","144,977
64.78%","133,534
59.67%",
Roanoke city,"99,621","64,294
64.54%","60,570
60.80%",
Salem city,"25,519","17,306
67.82%","16,673
65.34%",
Staunton city,"24,452","17,806
72.82%","17,079
69.85%",
Suffolk city,"89,160","61,230
68.67%","54,999
61.69%",
Virginia Beach city,"450,135","307,949
68.41%","277,961
61.75%",
Waynesboro city,"21,926","15,276
69.67%","14,634
66.74%",
Williamsburg city,"14,788","9,751
65.94%","8,675
58.66%",
Winchester city,"27,789","19,387
69.77%","17,354
62.45%",
Adams County,"19,452","13,196
67.84%","11,956
61.46%",Washington
Asotin County,"22,337","10,790
48.31%","9,310
41.68%",
Benton County,"194,168","126,875
65.34%","115,456
59.46%",
Chelan County,"75,757","59,445
78.47%","54,344
71.73%",
Clallam County,"74,487","57,290
76.91%","52,716
70.77%",
Clark County,"465,384","351,418
75.51%","314,743
67.63%",
Columbia County,"4,001","2,066
51.64%","1,834
45.84%",
Cowlitz County,"105,112","71,215
67.75%","65,005
61.84%",
Douglas County,"41,371","28,977
70.04%","26,756
64.67%",
Ferry County,"7,576","4,693
61.95%","4,277
56.45%",
Franklin County,"90,660","55,593
61.32%","50,175
55.34%",
Garfield County,"2,224","1,133
50.94%","865
38.89%",
Grant County,"94,860","60,631
63.92%","55,758
58.78%",
Grays Harbor County,"71,967","49,882
69.31%","45,641
63.42%",
Island County,"81,636","73,008
89.43%","64,718
79.28%",
Jefferson County,"30,856","26,636
86.32%","24,623
79.80%",
King County,"2,163,257","1,995,163
92.23%","1,819,032
84.09%",
Kitsap County,"262,475","212,788
81.07%","189,130
72.06%",
Kittitas County,"44,825","29,070
64.85%","25,772
57.49%",
Klickitat County,"21,396","11,680
54.59%","10,622
49.64%",
Lewis County,"76,947","45,831
59.56%","41,289
53.66%",
Lincoln County,"10,435","6,763
64.81%","6,307
60.44%",
Mason County,"62,627","45,256
72.26%","40,620
64.86%",
Okanogan County,"41,638","30,861
74.12%","28,408
68.23%",
Pacific County,"21,281","14,956
70.28%","13,262
62.32%",
Pend Oreille County,"13,219","6,390
48.34%","5,583
42.23%",
Pierce County,"859,840","654,149
76.08%","590,995
68.73%",
San Juan County,"16,473","15,799
95.91%","14,316
86.91%",
Skagit County,"123,907","95,112
76.76%","86,501
69.81%",
Skamania County,"11,620","5,083
43.74%","4,663
40.13%",
Snohomish County,"786,620","628,373
79.88%","579,851
73.71%",
Spokane County,"497,875","354,666
71.24%","319,243
64.12%",
Stevens County,"44,214","20,051
45.35%","17,880
40.44%",
Thurston County,"274,684","223,128
81.23%","200,385
72.95%",
Wahkiakum County,"4,189","2,361
56.36%","2,193
52.35%",
Walla Walla County,"60,236","42,776
71.01%","38,507
63.93%",
Whatcom County,"216,812","181,828
83.86%","164,178
75.72%",
Whitman County,"48,593","28,523
58.70%","23,352
48.06%",
Yakima County,"249,325","175,370
70.34%","156,023
62.58%",
Barbour County,"16,730","8,916
53.29%","8,138
48.64%",West Virginia
Berkeley County,"113,495","77,465
68.25%","65,029
57.30%",
Boone County,"22,817","11,424
50.07%","10,211
44.75%",
Braxton County,"14,282","6,842
47.91%","6,236
43.66%",
Brooke County,"22,772","12,379
54.36%","10,980
48.22%",
Cabell County,"95,318","63,488
66.61%","55,307
58.02%",
Calhoun County,"7,396","2,855
38.60%","2,454
33.18%",
Clay County,"8,785","5,227
59.50%","4,758
54.16%",
Doddridge County,"8,536","5,563
65.17%","5,035
58.99%",
Fayette County,"44,126","26,582
60.24%","23,564
53.40%",
Gilmer County,"8,205","5,095
62.10%","4,729
57.64%",
Grant County,"11,641","5,642
48.47%","5,164
44.36%",
Greenbrier County,"35,347","21,315
60.30%","18,992
53.73%",
Hampshire County,"23,363","12,245
52.41%","10,636
45.52%",
Hancock County,"29,680","21,572
72.68%","19,047
64.17%",
Hardy County,"13,842","8,386
60.58%","7,613
55.00%",
Harrison County,"68,209","38,476
56.41%","35,047
51.38%",
Jackson County,"29,018","16,336
56.30%","14,895
51.33%",
Jefferson County,"56,179","43,035
76.60%","35,976
64.04%",
Kanawha County,"185,710","130,430
70.23%","116,314
62.63%",
Lewis County,"16,276","10,015
61.53%","9,157
56.26%",
Lincoln County,"21,078","11,483
54.48%","10,334
49.03%",
Logan County,"33,801","20,371
60.27%","17,997
53.24%",
McDowell County,"19,217","10,478
54.52%","9,088
47.29%",
Marion County,"56,497","35,276
62.44%","31,867
56.40%",
Marshall County,"31,645","14,877
47.01%","13,666
43.19%",
Mason County,"26,939","15,215
56.48%","13,103
48.64%",
Mercer County,"60,486","37,213
61.52%","31,289
51.73%",
Mineral County,"27,278","16,017
58.72%","13,709
50.26%",
Mingo County,"24,741","11,455
46.30%","9,428
38.11%",
Monongalia County,"105,252","68,872
65.44%","61,810
58.73%",
Monroe County,"13,467","7,286
54.10%","6,454
47.92%",
Morgan County,"17,624","8,060
45.73%","7,198
40.84%",
Nicholas County,"25,324","14,286
56.41%","12,871
50.83%",
Ohio County,"42,547","30,420
71.50%","27,344
64.27%",
Pendleton County,"7,056","4,466
63.29%","4,073
57.72%",
Pleasants County,"7,507","4,382
58.37%","3,890
51.82%",
Pocahontas County,"8,531","4,891
57.33%","4,342
50.90%",
Preston County,"33,837","20,760
61.35%","18,633
55.07%",
Putnam County,"56,652","36,628
64.65%","32,782
57.87%",
Raleigh County,"76,232","44,140
57.90%","39,466
51.77%",
Randolph County,"29,065","17,266
59.40%","15,592
53.65%",
Ritchie County,"9,932","5,242
52.78%","4,703
47.35%",
Roane County,"14,205","7,403
52.12%","6,567
46.23%",
Summers County,"13,018","8,601
66.07%","7,920
60.84%",
Taylor County,"16,951","8,507
50.19%","7,895
46.58%",
Tucker County,"7,027","4,489
63.88%","4,142
58.94%",
Tyler County,"8,909","3,991
44.80%","3,610
40.52%",
Upshur County,"24,605","13,301
54.06%","12,130
49.30%",
Wayne County,"40,708","24,652
60.56%","21,196
52.07%",
Webster County,"8,518","4,223
49.58%","3,857
45.28%",
Wetzel County,"15,614","9,399
60.20%","8,602
55.09%",
Wirt County,"5,797","3,123
53.87%","2,794
48.20%",
Wood County,"85,556","56,350
65.86%","48,791
57.03%",
Wyoming County,"21,711","11,908
54.85%","10,686
49.22%",
Adams County,"20,073","11,092
55.26%","10,581
52.71%",Wisconsin
Ashland County,"15,712","11,036
70.24%","10,522
66.97%",
Barron County,"45,252","25,005
55.26%","23,966
52.96%",
Bayfield County,"14,992","11,305
75.41%","10,669
71.16%",
Brown County,"259,786","173,651
66.84%","166,347
64.03%",
Buffalo County,"13,167","8,154
61.93%","7,873
59.79%",
Burnett County,"15,258","8,802
57.69%","8,307
54.44%",
Calumet County,"49,807","28,572
57.37%","27,464
55.14%",
Chippewa County,"63,635","37,494
58.92%","36,061
56.67%",
Clark County,"34,491","13,176
38.20%","12,674
36.75%",
Columbia County,"56,954","39,102
68.66%","37,388
65.65%",
Crawford County,"16,288","9,387
57.63%","9,006
55.29%",
Dane County,"529,843","458,232
86.48%","433,920
81.90%",
Dodge County,"87,776","45,885
52.28%","43,868
49.98%",
Door County,"27,439","21,916
79.87%","20,756
75.64%",
Douglas County,"43,402","29,431
67.81%","27,527
63.42%",
Dunn County,"44,498","23,042
51.78%","22,042
49.53%",
Eau Claire County,"102,991","66,619
64.68%","63,975
62.12%",
Florence County,"4,337","2,264
52.20%","2,148
49.53%",
Fond du Lac County,"102,315","57,369
56.07%","54,720
53.48%",
Forest County,"9,018","4,718
52.32%","4,479
49.67%",
Grant County,"51,828","26,060
50.28%","24,642
47.55%",
Green County,"36,864","23,745
64.41%","22,888
62.09%",
Green Lake County,"18,757","10,840
57.79%","10,316
55.00%",
Iowa County,"23,620","16,601
70.28%","15,953
67.54%",
Iron County,"5,715","3,780
66.14%","3,604
63.06%",
Jackson County,"20,506","10,548
51.44%","10,117
49.34%",
Jefferson County,"84,652","48,780
57.62%","46,720
55.19%",
Juneau County,"26,419","13,998
52.98%","13,376
50.63%",
Kenosha County,"168,330","99,503
59.11%","92,620
55.02%",
Kewaunee County,"20,360","10,732
52.71%","10,403
51.10%",
La Crosse County,"117,850","81,709
69.33%","78,286
66.43%",
Lafayette County,"16,735","9,723
58.10%","9,243
55.23%",
Langlade County,"19,164","10,292
53.70%","9,874
51.52%",
Lincoln County,"27,848","15,319
55.01%","14,789
53.11%",
Manitowoc County,"79,407","47,660
60.02%","45,847
57.74%",
Marathon County,"135,264","80,043
59.18%","76,484
56.54%",
Marinette County,"40,537","21,475
52.98%","20,502
50.58%",
Marquette County,"15,207","8,293
54.53%","7,966
52.38%",
Menominee County,"4,579","3,659
79.91%","3,487
76.15%",
Milwaukee County,"954,209","611,566
64.09%","569,816
59.72%",
Monroe County,"45,502","24,410
53.65%","23,114
50.80%",
Oconto County,"37,556","20,303
54.06%","19,582
52.14%",
Oneida County,"35,345","23,475
66.42%","22,320
63.15%",
Outagamie County,"184,754","121,238
65.62%","115,976
62.77%",
Ozaukee County,"88,284","63,788
72.25%","60,604
68.65%",
Pepin County,"7,262","3,939
54.24%","3,810
52.46%",
Pierce County,"41,603","24,164
58.08%","23,124
55.58%",
Polk County,"43,349","24,913
57.47%","23,709
54.69%",
Portage County,"70,599","42,158
59.71%","40,273
57.04%",
Price County,"13,490","7,807
57.87%","7,544
55.92%",
Racine County,"195,398","121,031
61.94%","113,981
58.33%",
Richland County,"17,539","10,285
58.64%","9,901
56.45%",
Rock County,"161,769","103,306
63.86%","97,191
60.08%",
Rusk County,"14,183","6,051
42.66%","5,802
40.91%",
St. Croix County,"87,917","58,428
66.46%","55,689
63.34%",
Sauk County,"63,596","42,010
66.06%","40,009
62.91%",
Sawyer County,"16,370","9,691
59.20%","9,216
56.30%",
Shawano County,"41,009","19,525
47.61%","18,822
45.90%",
Sheboygan County,"115,205","72,493
62.93%","69,486
60.32%",
Taylor County,"20,356","7,307
35.90%","7,022
34.50%",
Trempealeau County,"29,438","20,591
69.95%","19,808
67.29%",
Vernon County,"30,516","17,195
56.35%","16,597
54.39%",
Vilas County,"21,593","14,683
68.00%","13,813
63.97%",
Walworth County,"103,013","57,348
55.67%","53,307
51.75%",
Washburn County,"15,689","10,338
65.89%","9,908
63.15%",
Washington County,"134,535","77,913
57.91%","74,711
55.53%",
Waukesha County,"398,879","279,026
69.95%","266,795
66.89%",
Waupaca County,"51,444","28,107
54.64%","27,083
52.65%",
Waushara County,"24,116","11,207
46.47%","10,707
44.40%",
Winnebago County,"169,926","106,838
62.87%","101,666
59.83%",
Wood County,"73,274","43,521
59.39%","41,573
56.74%",
Albany County,"38,102","24,244
63.63%","21,856
57.36%",Wyoming
Big Horn County,"11,901","5,147
43.25%","4,643
39.01%",
Campbell County,"47,708","16,581
34.76%","14,353
30.09%",
Carbon County,"15,477","8,334
53.85%","6,783
43.83%",
Converse County,"13,997","5,221
37.30%","4,722
33.74%",
Crook County,"7,410","2,704
36.49%","2,326
31.39%",
Fremont County,"40,076","28,953
72.25%","24,224
60.45%",
Goshen County,"13,438","5,895
43.87%","5,303
39.46%",
Hot Springs County,"4,680","2,309
49.34%","2,194
46.88%",
Johnson County,"8,515","4,024
47.26%","3,656
42.94%",
Laramie County,"97,692","63,695
65.20%","55,637
56.95%",
Lincoln County,"19,011","9,674
50.89%","8,649
45.49%",
Natrona County,"80,610","41,061
50.94%","36,917
45.80%",
Niobrara County,"2,448","804
32.84%","739
30.19%",
Park County,"29,121","15,012
51.55%","13,469
46.25%",
Platte County,"8,673","3,739
43.11%","3,450
39.78%",
Sheridan County,"30,012","18,094
60.29%","16,103
53.66%",
Sublette County,"9,951","4,166
41.87%","3,645
36.63%",
Sweetwater County,"44,117","24,805
56.23%","21,048
47.71%",
Teton County,"23,059","24,855
107.79%","21,601
93.68%",
Uinta County,"20,609","12,049
58.46%","10,332
50.13%",
Washakie County,"8,129","3,654
44.95%","3,413
41.99%",
Weston County,"7,100","2,839
39.99%","2,617
36.86%",
American Samoa,"55,519","20,248
36.47%","15,807
28.47%",American Samoa
Adjuntas,"18,181",,"3,069
16.88%",Puerto Rico
Aguada,"38,643",,"5,208
13.48%",
Aguadilla,"54,166",,"9,138
16.87%",
Aguas Buenas,"26,275",,"4,849
18.45%",
Aibonito,"23,457",,"5,482
23.37%",
Anasco,"27,368",,"3,850
14.07%",
Arecibo,"87,242",,"17,698
20.29%",
Arroyo,"18,111",,"2,385
13.17%",
Barceloneta,"24,299",,"4,279
17.61%",
Barranquitas,"28,755",,"5,772
20.07%",
Bayamon,"182,955",,"37,394
20.44%",
Cabo Rojo,"49,005",,"7,861
16.04%",
Caguas,"131,363",,"24,092
18.34%",
Camuy,"32,222",,"4,759
14.77%",
Canovanas,"46,108",,"7,431
16.12%",
Carolina,"157,453",,"26,479
16.82%",
Catano,"24,888",,"3,582
14.39%",
Cayey,"44,530",,"8,222
18.46%",
Ceiba,"11,853",,"1,760
14.85%",
Ciales,"16,912",,"3,182
18.82%",
Cidra,"40,343",,"6,031
14.95%",
Coamo,"39,265",,"6,751
17.19%",
Comerio,"19,539",,"2,129
10.90%",
Corozal,"34,165",,"4,714
13.80%",
Culebra,"1,314",,"512
38.96%",
Dorado,"37,208",,"6,320
16.99%",
Fajardo,"32,001",,"5,616
17.55%",
Florida,"11,910",,"2,473
20.76%",
Guanica,"16,783",,"2,187
13.03%",
Guayama,"41,706",,"5,532
13.26%",
Guayanilla,"19,008",,"3,148
16.56%",
Guaynabo,"88,663",,"20,529
23.15%",
Gurabo,"46,894",,"7,003
14.93%",
Hatillo,"40,390",,"7,082
17.53%",
Hormigueros,"16,180",,"3,041
18.79%",
Humacao,"53,466",,"9,082
16.99%",
Isabela,"42,420",,"6,162
14.53%",
Jayuya,"14,906",,"2,301
15.44%",
Juana Diaz,"46,960",,"7,203
15.34%",
Juncos,"39,128",,"5,400
13.80%",
Lajas,"23,315",,"4,272
18.32%",
Lares,"26,451",,"5,931
22.42%",
Las Marias,"8,599",,"1,850
21.51%",
Las Piedras,"37,768",,"5,356
14.18%",
Loiza,"26,463",,"2,550
9.64%",
Luquillo,"18,547",,"2,334
12.58%",
Manati,"39,692",,"7,229
18.21%",
Maricao,"6,202",,"621
10.01%",
Maunabo,"11,023",,"1,148
10.41%",
Mayaguez,"77,255",,"15,091
19.53%",
Moca,"36,872",,"7,097
19.25%",
Morovis,"31,320",,"4,788
15.29%",
Naguabo,"26,266",,"3,059
11.65%",
Naranjito,"28,557",,"4,139
14.49%",
Orocovis,"21,407",,"3,314
15.48%",
Patillas,"17,334",,"1,759
10.15%",
Penuelas,"20,984",,"2,720
12.96%",
Ponce,"143,926",,"29,624
20.58%",
Quebradillas,"24,036",,"4,376
18.21%",
Rincon,"14,269",,"2,112
14.80%",
Rio Grande,"50,550",,"6,546
12.95%",
Sabana Grande,"23,054",,"4,295
18.63%",
Salinas,"28,633",,"5,071
17.71%",
San German,"32,114",,"4,763
14.83%",
San Juan,"344,606",,"60,478
17.55%",
San Lorenzo,"37,873",,"5,087
13.43%",
San Sebastian,"37,964",,"10,476
27.59%",
Santa Isabel,"22,066",,"2,804
12.71%",
Toa Alta,"73,405",,"10,889
14.83%",
Toa Baja,"79,726",,"11,944
14.98%",
Trujillo Alto,"67,780",,"10,219
15.08%",
Utuado,"29,402",,"4,600
15.65%",
Vega Alta,"37,724",,"5,382
14.27%",
Vega Baja,"53,371",,"9,727
18.23%",
Vieques,"8,771",,"4,450
50.74%",
Villalba,"22,993",,"6,461
28.10%",
Yabucoa,"34,149",,"3,472
10.17%",
